,dates,heads,topic_rep
10878,2018-03-06,'Ishaq Dar attempting to invent new economics': PTI slams PML-N's 'economic misrule',0.0
10879,2018-03-06,"PSX continues bearish run as KSE-100 index falls below 41,000",0.0
10880,2018-03-06,Two police constables sacked for alleged torture of journalist in Thar,0.0
10881,2018-03-06,"Over 2,800 Pakistanis to be affected by Trump's repealing of immigration programme",0.0
10882,2018-03-06,SC to resume Imran Khan disqualification case from Sept 12,0.0
10883,2018-03-06,Dialogue offers only hope for India and Pakistan: Water Laureate,0.0
10884,2018-03-06,LHC sets up new bench for third time to hear pleas on Kulsoom's candidacy,0.0
10885,2018-03-06,Cabinet okays BOK  chief’s removal,0.0
10886,2018-03-06,"Pakistan, North Korea's mutually beneficial ties have long been a source of suspicion for West",0.0
10887,2018-03-06,Are Umar Akmal's gym videos a low-key appeal to the PCB?,0.0
10888,2018-03-06,Move to hand over students’ record to spy bodies opposed,0.0
10889,2018-03-06,"A.D. Khowaja to continue serving as Sindh police chief, rules SHC",0.0
10890,2018-03-06,Pemra sends notice to Urdu1 for screening Dangal,0.0
10891,2018-03-06,Exploring why Karachi's rainwater has nowhere to go,0.0
10892,2018-03-06,Boeing tips China to need $1.1tr new planes over next 20 years,0.0
10893,2018-03-06,Salman Khan will inaugurate a driving centre in Dubai,0.0
10894,2018-03-06,Sepa holds yet another questionable public hearing,0.0
10895,2018-03-06,Australia to host Syria in Sydney in World Cup qualifier,0.0
10896,2018-03-06,Kohli fires India to unprecedented whitewash of Sri Lanka,0.0
10897,2018-03-06,Salman hopes for new era on eve of  World XI visit,0.0
10898,2018-03-06,Vintage mobile phone museum opens in Slovakia,0.0
10899,2018-03-06,"Education dept creating post of secretary for primary schools, says minister",0.0
10900,2018-03-07,Del Potro wrecks Federer’s hopes of first Nadal NY showdown,0.0
10901,2018-03-07,Sindh plans to gather private schools’ data from January,0.0
10902,2018-03-07,Home secy told to decide JuD leaders representation by 11th,0.0
10903,2018-03-07,Yasmin for deputing presiding officers from outside Punjab,0.0
10904,2018-03-07,Student suspected of killing class fellow ‘held’,0.0
10905,2018-03-07,US adds launchers to THAAD as dozens hurt in S. Korea protests,0.0
10906,2018-03-07,Parched Jordan starts growing vegetables in desert,0.0
10907,2018-03-07,North Korea near its nuclear goal,0.0
10908,2018-03-07,Stokes on song as West Indies collapse in final Test,0.0
10909,2018-03-07,ATC acquits seven men in Kasur child abuse scandal,0.0
10910,2018-03-07,ECP to use provisional census data for delimitation,0.0
10911,2018-03-07,"Nestle, Unilever think small in Big Food’s sales quest",0.0
10912,2018-03-07,HBL agrees to pay $225m fine,0.0
10913,2018-03-07,"NAB okays graft references against Sharifs, Dar",0.0
10914,2018-03-07,PPP to file appeals against Benazir case judgement,0.0
10915,2018-03-07,"HEC urges varsities to prevent radicalisation of students, staff",0.0
10916,2018-03-07,Hearing of reference against Gulalai adjourned,0.0
10917,2018-03-07,"Ministry, PTI looking to resolve KP power crisis",0.0
10918,2018-03-07,Interior minister apprises UK envoy of antiterrorism steps,0.0
10919,2018-03-07,Term of body probing ‘enforced disappearances’ extended,0.0
10920,2018-03-07,ECP refuses to recognise JuD’s political front,0.0
10921,2018-03-07,Responsibility for defeating terror not Pakistan’s only: Jeremy Corbyn,0.0
10922,2018-03-07,"Chances to solve Siachen, Sir Creek disputes missed: Shyam Saran",0.0
10923,2018-03-07,"No loadshedding from November, says Abid",0.0
10924,2018-03-07,Sindh govt asked to waive ST on service exports,0.0
10925,2018-03-07,Reserves rise by $386m,0.0
10926,2018-03-07,China bank downgraded to junk status,0.0
10927,2018-03-07,Gold price hike slows down jewellery sales,0.0
10928,2018-03-07,Pakistan committed to greater regional connectivity: Dar,0.0
10929,2018-03-07,Europe doesn’t need IMF: Macron,0.0
10930,2018-03-07,Gold hits one-year peak,0.0
10931,2018-03-07,BMW gears up to mass produce electric cars by 2020,0.0
10932,2018-03-07,Debt servicing stood at 65pc of FY17 deficit,0.0
10933,2018-03-07,4 workers die due to poisonous gas in Quetta's coal mine,0.0
10934,2018-03-07,Hamza Ali Abbasi is back on Pemra's bad side for his remarks about Pakistani passports,0.0
10935,2018-03-07,Anti-Modi Twitter campaign trends in India following journalist's murder,0.0
10936,2018-03-07,Netanyahu's wife faces possible trial over 'misuse of public funds' in catering food,0.0
10937,2018-03-07,"Military courts hand death sentence to 4 terrorists, confirms COAS",0.0
10938,2018-03-07,"Senate committee 'concerned' over use of injections at poultry farms, low quality of water",0.0
10939,2018-03-07,Mujhay Jeenay Doh will tackle the issue of child marriages,0.0
10940,2018-03-07,Elders 'ban' musical gatherings in Landi Kotal,0.0
10941,2018-03-07,Panamagate case: SC hearings on Sharif family review petitions to begin Sept 12,0.0
10942,2018-03-07,PSX ends week in green as KSE-100 gains 442 points,0.0
10943,2018-03-07,PCB names umpires for Independence Cup,0.0
10944,2018-03-07,Afridi backs out of Afghan T20 league citing personal reasons,0.0
10945,2018-03-07,"'Your vote will strengthen the judiciary,' Imran Khan tells NA-120",0.0
10946,2018-03-07,Anderson becomes first Englishman to take 500 Test wickets,0.0
10947,2018-03-07,CM House swimming pool plan cancelled,0.0
10948,2018-03-07,Hassan Ali eyes Hashim Amla's wicket in Independence Cup,0.0
10949,2018-03-07,"8 essential rules for eating out, according to Pakistani restaurant owners",0.0
10950,2018-03-07,PM inaugurates country's 5th nuclear power plant at Chashma,0.0
10951,2018-03-07,Scrutiny of students unacceptable,0.0
10952,2018-03-07,I don't want Taimur to be looked upon as a star kid: Kareena Kapoor,0.0
10953,2018-03-07,Michael Jackson new compilation album 'Scream' out soon,0.0
10954,2018-03-07,Former BOK chief to challenge sacking,0.0
10955,2018-03-07,'Some countries' need to give Pakistan credit for its counterterrorism role: China,0.0
10956,2018-03-07,Banking on digital inclusion,0.0
10957,2018-03-07,Footprints: The invisible man,0.0
10958,2018-03-07,Pakistanis have found a new hero and it's Shaniera Akram,0.0
10959,2018-03-07,Rooney charged with drink-driving,0.0
10960,2018-03-07,KU vice chancellor rules out presence of militants on university campus,0.0
10961,2018-03-08,"NAB files 4 corruption references against Sharifs, Dar",0.0
10962,2018-03-08,Pakistani origin race driver Enaam clinches British F3 title,0.0
10963,2018-03-08,"‘Doubtful’ census results may cause serious repercussions for Karachi, moot told",0.0
10964,2018-03-08,"Drap to increase prices of 10,000 medicines",0.0
10965,2018-03-08,Judge who cleared Zardari to hear references against Sharifs,0.0
10966,2018-03-08,Thisara excited  to be part of World XI for Pakistan series,0.0
10967,2018-03-08,Mail box,0.0
10968,2018-03-08,FAO launches project to reverse deforestation in Pakistan,0.0
10969,2018-03-08,Punjab may lose 7 NA seats in new constituency delimitation,0.0
10970,2018-03-08,"Banks’ profitability falls, asset base expands: SBP",0.0
10971,2018-03-08,Pakistan seeks changes in free trade agreement with China,0.0
10972,2018-03-08,Reforms to unbundle gas distribution companies into five,0.0
10973,2018-03-08,CAA issues show-cause notice to PIA officer,0.0
10974,2018-03-08,Minister claims references against Sharifs were prepared on weak grounds,0.0
10975,2018-03-08,US asked to condition Afghan aid to recognition of Durand Line,0.0
10976,2018-03-08,Money laundering: Pakistan on 46th spot among 146 countries,0.0
10977,2018-03-08,Decision to install transitional mechanism for Fata reforms,0.0
10978,2018-03-08,OICCI fears Companies Act to affect foreign investors,0.0
10979,2018-03-08,Cleverbot — chat with AI,0.0
10980,2018-03-08,Spot light,0.0
10981,2018-03-08,Cook-it-yourself: Chocolate chip cookie mug cake,0.0
10982,2018-03-08,Story Time: Wearing it right,0.0
10983,2018-03-08,"12 picnickers drown at Karachi's Hawksbay beach, say police",0.0
10984,2018-03-08,Lady Gaga says she's taking a 'rest' from music after tour,0.0
10985,2018-03-08,Janjua summons Myanmar envoy to condemn violence against Rohingya Muslims,0.0
10986,2018-03-08,"Publicity is publicity, says Rishi Kapoor about his social media controversies",0.0
10987,2018-03-08,ECP warns PML-N ministers to 'refrain' from participating in Kulsoom's NA-120 campaign,0.0
10988,2018-03-08,Main Aur Tum 2.0 reboots a classic comedy to speak to Pakistani millennials,0.0
10989,2018-03-08,'Tremendous evidence available': NAB files appeal against Zardari's acquittal in assets case,0.0
10990,2018-03-08,"Nadal downs Del Potro, will face Anderson for US Open title",0.0
10991,2018-03-08,Rooney charged with drink-driving,0.0
10992,2018-03-08,Outrage over 7-year-old boy's murder in school near New Delhi,0.0
10993,2018-03-08,A move to measure outdoors,0.0
10994,2018-03-08,National Geographic Readers Series,0.0
10995,2018-03-08,Attitude: Result blues,0.0
10996,2018-03-08,Relief as Habib Bank episode ends,0.0
10997,2018-03-08,Sufi musical 'Ishq' opens in London,0.0
10998,2018-03-08,Amir Khan says he found out about Faryal's pregnancy through social media,0.0
10999,2018-03-08,1 killed as bridge on Kabul River collapses in Charsadda,0.0
11000,2018-03-08,India's first all-women naval crew on around-the-globe mission,0.0
11001,2018-03-08,500 Test wickets — unforgettable landmark to savour,0.0
11002,2018-03-08,"Putin, Infantino send 2018 World Cup trophy on Russia tour",0.0
11003,2018-03-08,IG withdraws 22 notifications issued about transfer of police officers,0.0
11004,2018-03-08,Varsity students told to help educate less privileged,0.0
11005,2018-03-08,"Nadal overpowers Del Potro, meets Anderson for US Open title",0.0
11006,2018-03-08,"Three ‘RAW agents’  get bail in anti-state acts, illicit weapons cases",0.0
11007,2018-03-08,Lawyers lock AC in her office,0.0
11008,2018-03-08,What are they worth?,0.0
11009,2018-03-09,Sri Lanka to end Pakistan series with final T20  in Lahore,0.0
11010,2018-03-09,"Merciless City whip Liverpool,  Wenger at peace",0.0
11011,2018-03-09,Bodies found in Mastung may be of Chinese couple: officials,0.0
11012,2018-03-09,Nawaz to extend London stay as ailing wife needs more surgery,0.0
11013,2018-03-09,Abbasi first PM to participate in air force training mission,0.0
11014,2018-03-09,Sharif files another petition in Panama Papers case,0.0
11015,2018-03-09,Govt looking to resurrect repressive press laws,0.0
11016,2018-03-09,Driver killed as truck plunges into river,0.0
11017,2018-03-09,Parties call strike over scholar’s kidnapping,0.0
11018,2018-03-09,Sales tax stuck in void between null and nil payers,0.0
11019,2018-03-09,China finds Pakistan open for business at first industrial fair,0.0
11020,2018-03-09,Road map to bring electric vehicles to local roads,0.0
11021,2018-03-09,Small banks lend aggressively as big players shy away,0.0
11022,2018-03-09,Crude tug of war on the horizon,0.0
11023,2018-03-09,Brisk cotton trading continues,0.0
11024,2018-03-09,Myanmar govt may have detained anchorperson,0.0
11025,2018-03-09,Khyber Agency's Shaheen Shah signed by Dhaka Dynamites,0.0
11026,2018-03-09,BOOKS IN BRIEF,0.0
11027,2018-03-09,Pakistan take big step in from cold as World XI come to play,0.0
11028,2018-03-09,Dr Asim leaves for London to undergo medical treatment,0.0
11029,2018-03-09,Saba Qamar slams rumours about her house being sealed over tax evasion,0.0
11030,2018-03-09,North Korea illegally exported commodities worth $270m,0.0
11031,2018-03-09,India announces squad for Australia ODIs,0.0
11032,2018-03-09,India ready to kick-start first bullet train project,0.0
11033,2018-03-09,"'Ready to respond to Indian misadventures,' says Rawalpindi corps commander",0.0
11034,2018-03-09,Two killed as Awami Markaz building in Islamabad catches fire,0.0
11035,2018-03-09,"Bollywood films rooted in reality have fared better this year, says Farhan Akhtar",0.0
11036,2018-03-09,England's Anderson on top of Test rankings,0.0
11037,2018-03-09,"Allegations against Arthur made 'in the heat of the moment', Akmal tells PCB",0.0
11038,2018-03-09,Think Italian food is just pizza and pasta? Think again,0.0
11039,2018-03-09,US approves $3.8bn in arms sales to Bahrain,0.0
11040,2018-03-09,NAB’s ‘haste’ leads to incomplete references,0.0
11041,2018-03-09,SOCIETY: AN INCOMPLETE WOMAN,0.0
11042,2018-03-09,"My Pure Land tells the true story of Nazo Dharejo, the woman who fought off 200 bandits",0.0
11043,2018-03-09,Over Rs800m of Kohistan funds unspent due to absence of LGs,0.0
11044,2018-03-09,Another PIA pilot issued show-cause notice,0.0
11045,2018-03-09,Eight drown in swollen water channel,0.0
11046,2018-03-09,More loopholes in security of educational institutions detected,0.0
11047,2018-03-09,Rupee dull against dollar,0.0
11048,2018-03-09,Chief ministers urged to firm up positions on gas sector reforms,0.0
11049,2018-03-09,Senate to take up resolution aimed at promoting democratic culture,0.0
11050,2018-03-09,World XI series is a historic coming together of the cricket community in support of Pakistan,0.0
11051,2018-03-09,Provinces drive deficit out of hand,0.0
11052,2018-03-09,Bank assets rise 0.91pc,0.0
11053,2018-03-09,40 lawyers booked for locking up AC in office,0.0
11054,2018-03-09,Minister seeks inquiry into draft of anti-press law,0.0
11055,2018-03-09,Parents seek arrest of wadera for daughter’s murder,0.0
11056,2018-03-09,Devaluing rupee isn’t worth a dime,0.0
11057,2018-03-09,PML-N leaders hit back at Nisar,0.0
11058,2018-03-09,Number of Balochi-speaking people in Balochistan falls,0.0
11059,2018-03-10,"Deadly Irma batters Florida with high winds, heavy rain",0.0
11060,2018-03-10,Chandio reacts to Sattar’s comparison of Mohajirs with Burmese Muslims,0.0
11061,2018-03-10,Malik confident Pakistan will rise to the occasion,0.0
11062,2018-03-10,Stephens routs Keys to clinch maiden Grand Slam title,0.0
11063,2018-03-10,"India recall Shami, Yadav for Australia ODIs",0.0
11064,2018-03-10,Messi hat-trick stretches Barca lead over Real,0.0
11065,2018-03-10,"Egypt, once top Hepatitis C sufferer, draws cure seekers",0.0
11066,2018-03-10,"All beaches, except Clifton, closed for picnickers after drowning tragedy",0.0
11067,2018-03-10,Land grabbers convicted in only five cases since 2010,0.0
11068,2018-03-10,Sammy excited  at playing again in front of Pakistan crowd,0.0
11069,2018-03-10,Real estate indices for equal risk sharing,0.0
11070,2018-03-10,Businesses want tension with US to ease,0.0
11071,2018-03-10,"Pakistani youth remain optimistic, says report",0.0
11072,2018-03-10,'Nothing new in BRICS declaration; no change in China's policy for Pakistan',0.0
11073,2018-03-10,Three workers die due to poisonous gas intake in Balochistan's Harnai district,0.0
11074,2018-03-10,Sharif children seek delay in hearing of Panamagate review petitions,0.0
11075,2018-03-10,Kangana Ranaut will make her directorial debut with children's film 'Teju',0.0
11076,2018-03-10,KSE-100 index loses 274 points amid low volumes,0.0
11077,2018-03-10,"'A proud moment for all players on Pakistan team,' says Sarfraz ahead of World XI T20",0.0
11078,2018-03-10,"There's no meaning to any of this, says Jim Carrey on New York Fashion Week",0.0
